Vforce,Charge
-1.1801E+0,466.3844E-12
-1.1958E+0,462.6577E-12
-1.2116E+0,458.9015E-12
-1.2283E+0,455.0027E-12
-1.2423E+0,451.0559E-12
-1.2584E+0,447.0811E-12
-1.2722E+0,443.0938E-12
-1.2881E+0,439.0511E-12
-1.3039E+0,434.9267E-12
-1.3184E+0,430.8092E-12
-1.3336E+0,426.6163E-12
-1.3481E+0,422.3781E-12
-1.3644E+0,418.1297E-12
-1.3779E+0,413.7530E-12
-1.3930E+0,409.3894E-12
-1.4104E+0,405.0381E-12
-1.4263E+0,400.6505E-12
-1.4389E+0,396.1868E-12
-1.4553E+0,391.5812E-12
-1.4712E+0,386.9255E-12
-1.4865E+0,382.2287E-12
-1.4987E+0,377.4859E-12
-1.5163E+0,372.7123E-12
-1.5320E+0,367.8304E-12
-1.5434E+0,362.9204E-12
-1.5599E+0,358.0062E-12
-1.5758E+0,353.0352E-12
-1.5889E+0,347.9997E-12
-1.6083E+0,342.8113E-12
-1.6210E+0,337.5290E-12
-1.6354E+0,332.3530E-12
-1.6527E+0,327.2750E-12
-1.6655E+0,322.1078E-12
-1.6813E+0,316.8550E-12
-1.6965E+0,311.6365E-12
-1.7095E+0,306.3219E-12
-1.7287E+0,300.9814E-12
-1.7414E+0,295.6271E-12
-1.7579E+0,290.1980E-12
-1.7736E+0,284.7430E-12
-1.7859E+0,279.3009E-12
-1.8029E+0,273.8911E-12
-1.8155E+0,268.3757E-12
-1.8337E+0,262.7540E-12
-1.8483E+0,257.1591E-12
-1.8624E+0,251.6903E-12
-1.8785E+0,246.3038E-12
-1.8910E+0,240.8028E-12
-1.9115E+0,235.2010E-12
-1.9251E+0,229.6842E-12
-1.9371E+0,224.2675E-12
-1.9559E+0,218.7240E-12
-1.9690E+0,213.1106E-12
-1.9872E+0,207.5019E-12
-2.0008E+0,202.0640E-12
-2.0142E+0,196.6850E-12
-2.0276E+0,191.2011E-12
-2.0447E+0,185.6919E-12
-2.0604E+0,180.2752E-12
-2.0720E+0,175.0238E-12
-2.0899E+0,169.7072E-12
-2.1062E+0,164.3481E-12
-2.1218E+0,159.0281E-12
-2.1348E+0,153.6224E-12
-2.1510E+0,148.3675E-12
-2.1651E+0,143.2031E-12
-2.1829E+0,137.8618E-12
-2.1953E+0,132.4499E-12
-2.2174E+0,127.2060E-12
-2.2263E+0,122.0588E-12
-2.2429E+0,116.9108E-12
-2.2588E+0,111.7848E-12
-2.2755E+0,106.5992E-12
-2.2865E+0,101.4650E-12
-2.3003E+0,96.3911E-12
-2.3176E+0,91.3220E-12
-2.3334E+0,86.3393E-12
-2.3476E+0,81.3847E-12
-2.3638E+0,76.4781E-12
-2.3762E+0,71.7141E-12
-2.3936E+0,66.9782E-12
-2.4061E+0,62.1415E-12
-2.4242E+0,57.3186E-12
-2.4408E+0,52.6238E-12
-2.4539E+0,48.0812E-12
-2.4682E+0,43.5510E-12
-2.4837E+0,39.0188E-12
-2.5013E+0,34.5119E-12
-2.5186E+0,30.0824E-12
-2.5324E+0,25.6783E-12
-2.5480E+0,21.3298E-12
-2.5636E+0,17.0245E-12
-2.5762E+0,12.7705E-12
-2.5927E+0,8.4734E-12
-2.6088E+0,4.2359E-12
-2.6244E+0,-9.0821E-15
-2.6365E+0,-4.1300E-12
-2.6515E+0,-8.1810E-12
-2.6688E+0,-12.2759E-12
-2.6834E+0,-16.5195E-12
-2.6986E+0,-20.6439E-12
-2.7165E+0,-24.7264E-12
-2.7246E+0,-28.6746E-12
-2.7458E+0,-32.6152E-12
-2.7628E+0,-36.6723E-12
-2.7753E+0,-40.7658E-12
-2.7917E+0,-44.8004E-12
-2.8065E+0,-48.8123E-12
-2.8213E+0,-52.8372E-12
-2.8343E+0,-56.9465E-12
-2.8505E+0,-61.0729E-12
-2.8646E+0,-65.2878E-12
-2.8803E+0,-69.5328E-12
-2.8945E+0,-73.7984E-12
-2.9119E+0,-78.1236E-12
-2.9253E+0,-82.5606E-12
-2.9434E+0,-87.0990E-12
-2.9559E+0,-91.7177E-12
-2.9695E+0,-96.4207E-12
-2.9854E+0,-101.2533E-12
-3.0015E+0,-106.2168E-12
-3.0177E+0,-111.3626E-12
-3.0247E+0,-116.4530E-12
-3.0131E+0,-120.2531E-12
-2.9962E+0,-122.9233E-12
-2.9786E+0,-125.5359E-12
-2.9686E+0,-128.1588E-12
-2.9535E+0,-130.5048E-12
-2.9357E+0,-132.7561E-12
-2.9219E+0,-134.8888E-12
-2.9067E+0,-136.8330E-12
-2.8915E+0,-138.6518E-12
-2.8740E+0,-140.4444E-12
-2.8619E+0,-142.1740E-12
-2.8472E+0,-143.8118E-12
-2.8313E+0,-145.3131E-12
-2.8161E+0,-146.6676E-12
-2.8013E+0,-148.0332E-12
-2.7876E+0,-149.3453E-12
-2.7708E+0,-150.6107E-12
-2.7568E+0,-151.7795E-12
-2.7434E+0,-152.8681E-12
-2.7263E+0,-153.8655E-12
-2.7091E+0,-154.7847E-12
-2.6960E+0,-155.7321E-12
-2.6781E+0,-156.6774E-12
-2.6647E+0,-157.4993E-12
-2.6518E+0,-158.1792E-12
-2.6330E+0,-158.7831E-12
-2.6174E+0,-159.4768E-12
-2.6021E+0,-160.1567E-12
-2.5896E+0,-160.7229E-12
-2.5757E+0,-161.1718E-12
-2.5598E+0,-161.6324E-12
-2.5481E+0,-162.0573E-12
-2.5273E+0,-162.4877E-12
-2.5145E+0,-162.8201E-12
-2.4966E+0,-163.1168E-12
-2.4842E+0,-163.3930E-12
-2.4692E+0,-163.6157E-12
-2.4525E+0,-163.8315E-12
-2.4345E+0,-164.0329E-12
-2.4219E+0,-164.1260E-12
-2.4051E+0,-164.2308E-12
-2.3926E+0,-164.2834E-12
-2.3770E+0,-164.3052E-12
-2.3616E+0,-164.3359E-12
-2.3464E+0,-164.3002E-12
-2.3333E+0,-164.2493E-12
-2.3174E+0,-164.1881E-12
-2.3037E+0,-164.0653E-12
-2.2883E+0,-163.9555E-12
-2.2698E+0,-163.7517E-12
-2.2558E+0,-163.5932E-12
-2.2411E+0,-163.3847E-12
-2.2263E+0,-163.1466E-12
-2.2106E+0,-162.8736E-12
-2.1936E+0,-162.5801E-12
-2.1789E+0,-162.3050E-12
-2.1673E+0,-162.0505E-12
-2.1509E+0,-161.6987E-12
-2.1383E+0,-161.3105E-12
-2.1211E+0,-160.8935E-12
-2.1058E+0,-160.5252E-12
-2.0911E+0,-160.1309E-12
-2.0764E+0,-159.7222E-12
-2.0608E+0,-159.2414E-12
-2.0476E+0,-158.7600E-12
-2.0313E+0,-158.3170E-12
-2.0154E+0,-157.8239E-12
-1.9979E+0,-157.2431E-12
-1.9835E+0,-156.7452E-12
-1.9696E+0,-156.2172E-12
-1.9564E+0,-155.6590E-12
-1.9384E+0,-155.0638E-12
