Vforce,Charge
-2.9209E+0,-2.4711E-9
-2.9378E+0,-2.4868E-9
-2.9527E+0,-2.5022E-9
-2.9692E+0,-2.5175E-9
-2.9846E+0,-2.5326E-9
-2.9993E+0,-2.5475E-9
-3.0108E+0,-2.5620E-9
-3.0068E+0,-2.5732E-9
-2.9992E+0,-2.5793E-9
-2.9845E+0,-2.5817E-9
-2.9718E+0,-2.5818E-9
-2.9569E+0,-2.5805E-9
-2.9446E+0,-2.5785E-9
-2.9286E+0,-2.5758E-9
-2.9129E+0,-2.5726E-9
-2.8981E+0,-2.5692E-9
-2.8827E+0,-2.5657E-9
-2.8701E+0,-2.5620E-9
-2.8528E+0,-2.5582E-9
-2.8349E+0,-2.5542E-9
-2.8215E+0,-2.5502E-9
-2.8085E+0,-2.5461E-9
-2.7923E+0,-2.5419E-9
-2.7761E+0,-2.5377E-9
-2.7614E+0,-2.5335E-9
-2.7495E+0,-2.5293E-9
-2.7367E+0,-2.5250E-9
-2.7181E+0,-2.5206E-9
-2.6990E+0,-2.5162E-9
-2.6870E+0,-2.5118E-9
-2.6736E+0,-2.5075E-9
-2.6557E+0,-2.5032E-9
-2.6412E+0,-2.4985E-9
-2.6264E+0,-2.4939E-9
-2.6135E+0,-2.4895E-9
-2.5969E+0,-2.4851E-9
-2.5822E+0,-2.4806E-9
-2.5647E+0,-2.4761E-9
-2.5530E+0,-2.4714E-9
-2.5347E+0,-2.4668E-9
-2.5220E+0,-2.4622E-9
-2.5041E+0,-2.4577E-9
-2.4927E+0,-2.4531E-9
-2.4765E+0,-2.4485E-9
-2.4583E+0,-2.4438E-9
-2.4461E+0,-2.4391E-9
-2.4310E+0,-2.4344E-9
-2.4128E+0,-2.4297E-9
-2.4004E+0,-2.4250E-9
-2.3843E+0,-2.4203E-9
-2.3709E+0,-2.4156E-9
-2.3521E+0,-2.4109E-9
-2.3397E+0,-2.4060E-9
-2.3215E+0,-2.4013E-9
-2.3094E+0,-2.3965E-9
-2.2929E+0,-2.3917E-9
-2.2788E+0,-2.3868E-9
-2.2628E+0,-2.3820E-9
-2.2483E+0,-2.3772E-9
-2.2339E+0,-2.3722E-9
-2.2188E+0,-2.3673E-9
-2.2015E+0,-2.3624E-9
-2.1885E+0,-2.3574E-9
-2.1721E+0,-2.3525E-9
-2.1559E+0,-2.3475E-9
-2.1454E+0,-2.3425E-9
-2.1276E+0,-2.3375E-9
-2.1118E+0,-2.3325E-9
-2.0971E+0,-2.3274E-9
-2.0801E+0,-2.3223E-9
-2.0677E+0,-2.3173E-9
-2.0502E+0,-2.3122E-9
-2.0365E+0,-2.3072E-9
-2.0211E+0,-2.3022E-9
-2.0067E+0,-2.2970E-9
-1.9894E+0,-2.2918E-9
-1.9742E+0,-2.2866E-9
-1.9596E+0,-2.2815E-9
-1.9433E+0,-2.2763E-9
-1.9297E+0,-2.2711E-9
-1.9137E+0,-2.2658E-9
-1.8974E+0,-2.2604E-9
-1.8832E+0,-2.2551E-9
-1.8685E+0,-2.2499E-9
-1.8525E+0,-2.2446E-9
-1.8372E+0,-2.2392E-9
-1.8243E+0,-2.2337E-9
-1.8071E+0,-2.2283E-9
-1.7923E+0,-2.2229E-9
-1.7791E+0,-2.2175E-9
-1.7624E+0,-2.2121E-9
-1.7471E+0,-2.2065E-9
-1.7329E+0,-2.2010E-9
-1.7172E+0,-2.1955E-9
-1.7059E+0,-2.1898E-9
-1.6878E+0,-2.1842E-9
-1.6728E+0,-2.1786E-9
-1.6580E+0,-2.1730E-9
-1.6431E+0,-2.1673E-9
-1.6289E+0,-2.1614E-9
-1.6126E+0,-2.1557E-9
-1.5970E+0,-2.1501E-9
